timestamps,eeg_1,eeg_2,eeg_3,eeg_4,note
1751473772.7239339,644.769,553.5189,648.66327,0.0,
1751473772.7278297,707.7855,779.5642,720.88446,787.6183,
1751473772.7317252,793.45966,927.3698,799.74365,1450.0,
1751473772.7356207,788.85736,823.2863,782.5734,1276.3505,
1751473772.7395165,696.8107,598.0376,688.3141,275.60886,
1751473772.7434120,634.1482,540.3314,644.8575,0.0,
1751473772.7473075,684.68536,740.6214,712.6534,627.4217,
1751473772.7512033,777.1745,917.98816,799.0356,1450.0,
1751473772.7550988,793.9022,844.2623,793.10565,1392.8248,
1751473772.7589943,713.80396,619.7217,701.9441,417.21906,
1751473772.7628901,644.4149,534.75555,648.2207,0.0,
1751473772.7667856,684.3313,709.3786,702.2096,515.1071,
1751473772.7706814,774.96185,901.43744,792.3091,1446.4597,
1751473772.7745769,804.6115,860.3705,795.93787,1450.0,
1751473772.7784724,737.0811,643.7954,708.7591,581.3984,
1751473772.7823682,652.55756,532.7199,649.54834,0.0,
1751473772.7862637,667.0726,679.37494,694.5096,362.52213,
1751473772.7901592,760.71234,886.12585,784.432,1348.6602,
