timestamps,eeg_1,eeg_2,eeg_3,eeg_4,note
1751573199.9983525,1414.5089,756.287,1185.1005,1171.8245,
1751573200.0022423,485.98853,682.11865,191.79332,157.54135,
1751573200.0061324,0.0,651.584,0.0,0.0,
1751573200.0100224,420.5823,723.6282,742.74554,779.8297,
1751573200.0139124,1374.15,803.4609,1450.0,1450.0,
1751573200.0178022,1450.0,779.29865,1302.1058,1291.4851,
1751573200.0216923,630.4309,689.37616,318.8885,284.81354,
1751573200.0255823,0.0,643.17584,0.0,0.0,
1751573200.0294721,287.91125,702.1211,593.34674,628.92633,
1751573200.0333622,1269.1815,786.29065,1450.0,1450.0,
1751573200.0372522,1450.0,783.6355,1406.9858,1396.0996,
1751573200.0411420,768.23535,701.6786,457.57797,418.9007,
1751573200.0450320,0.0,643.8839,0.0,0.0,
1751573200.0489221,166.569,696.6337,449.5239,479.35056,
1751573200.0528119,1148.7242,789.29987,1404.2422,1436.547,
1751573200.0567019,1450.0,799.92065,1450.0,1450.0,
1751573200.0605919,911.5272,723.4511,595.4709,564.9362,
1751573200.0644817,0.0,644.2379,0.0,0.0,
1751573200.0683718,58.325703,672.38293,314.37466,337.91736,
1751573200.0722618,1011.36237,771.95264,1301.5748,1334.7646,
1751573200.0761518,1450.0,801.1597,1450.0,1450.0,
1751573200.0800416,1051.8098,734.1604,746.46277,720.1764,
1751573200.0839317,85.32015,652.91156,0.0,0.0,
1751573200.0878217,0.0,662.6473,185.50937,205.95435,
1751573200.0917115,884.0902,757.8801,1182.6222,1220.0604,
1751573200.0956016,1450.0,802.4873,1450.0,1450.0,
1751573200.0994916,1181.9142,745.1352,890.46265,867.0085,
1751573200.1033814,201.2635,657.7794,0.0,0.0,
1751573200.1072714,0.0,659.90356,71.60166,86.29372,
1751573200.1111615,736.19604,750.9766,1050.9247,1091.3722,
1751573200.1150513,1450.0,806.4701,1450.0,1450.0,
1751573200.1189413,1296.6184,759.2962,1030.1257,1007.2026,
1751573200.1228313,323.93335,663.2668,59.210766,23.011658,
1751573200.1267211,0.0,642.55634,0.0,0.0,
1751573200.1306112,593.16974,726.1948,914.1824,949.3194,
1751573200.1345012,1450.0,800.09766,1450.0,1450.0,
1751573200.1383910,1396.6306,773.8998,1162.1772,1141.8208,
1751573200.1422811,457.40097,677.2508,170.28627,132.22853,
1751573200.1461711,0.0,640.5207,0.0,0.0,
1751573200.1500611,444.47903,722.38904,763.63306,796.82294,
1751573200.1539509,1391.1433,807.7092,1450.0,1450.0,
1751573200.1578410,1450.0,784.8746,1279.8022,1268.2079,
1751573200.1617310,597.3295,692.1199,291.09747,257.19952,
1751573200.1656208,0.0,648.3092,0.0,0.0,
1751573200.1695108,316.14478,707.697,620.69525,653.97363,
1751573200.1734009,1291.8391,793.37115,1450.0,1450.0,
1751573200.1772907,1450.0,790.18494,1390.6122,1380.434,
1751573200.1811807,747.17084,701.1475,434.12378,396.33157,
1751573200.1850708,0.0,644.6805,0.0,0.0,
1751573200.1889606,187.81053,693.713,476.87238,511.74387,
1751573200.1928506,1172.3555,780.8033,1421.7665,1450.0,
1751573200.1967406,1450.0,793.9907,1450.0,1450.0,
1751573200.2006304,885.68335,721.85803,569.8926,541.74756,
1751573200.2045205,0.0,649.99084,0.0,0.0,
1751573200.2084105,78.50516,676.3657,339.953,366.3279,
1751573200.2123005,1041.5431,774.2538,1323.4359,1358.3959,
1751573200.2161903,1450.0,809.4793,1450.0,1450.0,
