timestamps,eeg_1,eeg_2,eeg_3,eeg_4,note
1748958310.5950804,531.92334,825.853,0.0,1046.3224,
1748958310.5989807,654.06213,832.75653,73.19478,124.085945,
1748958310.6028807,792.0436,851.07733,962.24133,970.8265,
1748958310.6067808,783.10443,841.6072,1450.0,1450.0,
1748958310.6106811,661.7622,839.21747,1404.3307,1450.0,
1748958310.6145811,619.9872,798.6816,479.08502,792.1321,
1748958310.6184812,730.8857,770.094,0.0,0.0,
1748958310.6223814,836.7393,799.83215,788.85736,801.0712,
1748958310.6262815,832.75653,790.27344,1450.0,1450.0,
1748958310.6301818,731.59375,762.6595,961.9758,1450.0,
1748958310.6340818,654.5932,740.09033,0.0,938.69867,
1748958310.6379819,731.68225,734.77997,16.196667,21.684063,
1748958310.6418822,864.1763,751.6847,981.71277,655.9208,
1748958310.6457822,880.1074,759.4732,1450.0,1450.0,
1748958310.6496823,766.0227,744.6042,1083.8491,1450.0,
1748958310.6535826,657.07135,715.5741,140.45963,1013.5751,
1748958310.6574826,727.78796,709.99817,0.0,72.39822,
1748958310.6613827,878.0718,733.6294,693.6245,395.712,
1748958310.6652830,904.6237,742.2145,1450.0,1394.064,
1748958310.6691830,780.1837,724.3362,1267.4999,1450.0,
1748958310.6730831,666.0105,708.228,352.6979,986.04956,
1748958310.6769834,694.6866,700.08545,0.0,52.7498,
1748958310.6808834,830.8979,713.53845,528.6486,344.99786,
1748958310.6847835,895.3305,730.7087,1450.0,1362.4672,
1748958310.6886837,783.8125,717.69824,1373.7075,1450.0,
1748958310.6925838,650.5219,697.07623,392.79132,1321.0463,
1748958310.6964841,684.77386,691.58887,0.0,361.28305,
1748958310.7003841,820.89667,701.6786,387.39243,243.92358,
1748958310.7042842,885.2408,716.4591,1392.3823,1350.0763,
1748958310.7081845,801.6908,716.7247,1426.3688,1450.0,
1748958310.7120845,675.39215,704.06824,419.43173,1450.0,
1748958310.7159846,666.1875,694.8636,0.0,718.7603,
1748958310.7198849,782.04236,701.8556,317.02985,248.43741,
1748958310.7237849,871.4338,725.5753,1280.6873,1288.2988,
1748958310.7276850,817.4449,729.11554,1450.0,1450.0,
1748958310.7315853,687.075,707.6085,492.80353,1450.0,
1748958310.7354853,675.12665,688.4911,0.0,981.62427,
1748958310.7393854,795.76086,703.53723,172.41043,183.65074,
1748958310.7432857,871.96484,736.28455,1121.5529,1129.9609,
1748958310.7471857,836.29675,740.7984,1450.0,1450.0,
1748958310.7510858,714.42346,715.22003,835.4117,1450.0,
1748958310.7549860,658.93,699.2004,0.0,887.719,
1748958310.7588861,757.26056,709.73267,42.21754,66.291275,
1748958310.7627864,862.2291,729.20404,1005.43243,967.4632,
1748958310.7666864,834.9692,728.14197,1450.0,1450.0,
1748958310.7705865,702.56366,715.043,732.8328,1450.0,
1748958310.7744868,620.0757,697.6958,0.0,976.13684,
1748958310.7783868,703.18317,689.6417,56.20155,92.31215,
1748958310.7822869,831.51746,709.82117,1039.95,924.4491,
1748958310.7861872,833.28754,728.496,1450.0,1450.0,
1748958310.7900872,706.4579,722.12354,851.16583,1434.2458,
1748958310.7939873,618.04004,704.5993,21.330038,1284.493,
1748958310.7978876,699.2004,703.44867,0.0,341.98865,
1748958310.8017876,823.5519,726.8144,743.8961,767.4388,
1748958310.8056877,845.0589,741.2409,1450.0,1450.0,
1748958310.8095880,729.20404,727.87646,988.0852,1426.2803,
1748958310.8134880,616.0044,699.0234,120.368675,1317.2405,
1748958310.8173881,682.29565,699.90845,0.0,601.4893,
1748958310.8212883,822.13574,735.93054,548.56256,858.9544,
1748958310.8251884,842.93475,748.6755,1450.0,1450.0,
1748958310.8290884,736.7271,730.7972,1210.6787,1403.0917,
1748958310.8329887,623.70447,716.4591,198.4313,1450.0,
1748958310.8368888,664.7714,716.4591,0.0,876.6557,
1748958310.8407891,811.16095,738.4972,405.80176,747.34784,
1748958310.8446891,860.282,750.6226,1434.5114,1450.0,
1748958310.8485892,765.40314,741.0639,1282.2804,1443.5391,
1748958310.8524895,637.2459,726.9914,170.6403,1450.0,
1748958310.8563895,666.80707,715.5741,0.0,909.6686,
1748958310.8602896,805.3195,741.949,935.86646,958.43555,
1748958310.8641899,860.0165,776.1124,1450.0,1450.0,
1748958310.8680899,774.78485,750.26855,946.2217,1407.7825,
1748958310.8719900,656.80585,713.0074,58.768234,1450.0,
1748958310.8758903,648.57477,707.7855,0.0,650.6104,
1748958310.8797903,773.8113,722.9201,109.6594,164.97589,
1748958310.8836904,845.67847,745.4892,1096.417,1214.3075,
