timestamps,eeg_1,eeg_2,eeg_3,eeg_4,note
1751399084.3728023,742.303,489.17474,700.26245,657.7794,
1751399084.3766942,667.86914,61.0694,0.0,420.93634,
1751399084.3805861,645.477,521.03705,361.46005,587.0628,
1751399084.3844781,709.4671,1270.2435,1409.8181,956.66547,
1751399084.3883700,770.1825,1218.0248,1171.6475,974.1012,
1751399084.3922620,757.8801,516.61176,428.45938,698.2268,
1751399084.3961539,691.2348,76.203995,0.0,446.69168,
1751399084.4000459,666.3645,480.0586,236.22353,559.89136,
1751399084.4039378,715.043,1244.3112,1268.5619,929.5825,
1751399084.4078298,767.79285,1250.2411,1450.0,987.8197,
1751399084.4117217,764.34106,611.13654,729.02704,750.09155,
1751399084.4156134,688.75665,120.191666,0.0,474.04016,
1751399084.4195054,640.5207,410.93512,301.27573,506.699,
1751399084.4233973,701.413,1147.4852,1159.6106,885.77185,
1751399084.4272892,775.7584,1266.9688,1450.0,1004.8129,
1751399084.4311812,777.52856,731.94775,928.96295,791.1585,
1751399084.4350731,723.6282,235.16145,12.921931,524.40027,
1751399084.4389651,672.02893,333.40353,20.444973,509.00018,
1751399084.4428570,673.3565,1049.2432,1041.1006,841.1646,
1751399084.4467490,738.67426,1320.4266,1450.0,999.76807,
1751399084.4506409,761.5974,859.751,936.48596,811.42645,
1751399084.4545329,711.8568,227.4614,36.553135,530.68427,
1751399084.4584248,659.63806,240.20631,0.0,482.09424,
1751399084.4623168,689.02216,987.11163,930.5561,816.2058,
1751399084.4662087,760.3583,1326.0911,1450.0,1018.53143,
1751399084.4701006,797.531,901.26044,1089.6906,878.2488,
1751399084.4739926,737.6122,284.548,200.64397,579.5398,
1751399084.4778845,652.469,214.8935,0.0,445.4526,
1751399084.4817765,662.7358,928.4319,955.6919,744.3386,
1751399084.4856684,751.0651,1348.8372,1450.0,1005.7865,
1751399084.4895604,795.3183,1002.0692,1288.1218,904.26965,
1751399084.4934523,743.6306,353.22894,386.68436,616.4469,
1751399084.4973443,676.1002,212.2383,0.0,457.31247,
1751399084.5012362,707.43146,827.8887,665.3909,727.3454,
1751399084.5051281,771.95264,1343.0844,1450.0,1009.8578,
