timestamps,eeg_1,eeg_2,eeg_3,eeg_4,note
1749130432.5492680,1234.841,1409.6411,1336.8003,1421.855,
1749130432.5531592,1450.0,1450.0,1450.0,1450.0,
1749130432.5570505,884.4442,662.5588,752.3927,650.16785,
1749130432.5609415,0.0,0.0,0.0,0.0,
1749130432.5648327,84.34658,296.9389,198.6083,321.63217,
1749130432.5687237,1090.3986,1300.0702,1210.7672,1321.7543,
1749130432.5726149,1450.0,1450.0,1450.0,1450.0,
1749130432.5765061,1020.9211,811.7805,885.77185,787.4412,
1749130432.5803971,29.118599,0.0,0.0,0.0,
1749130432.5842884,0.0,179.31392,84.78911,194.2715,
1749130432.5881793,956.2229,1201.0316,1084.5571,1212.7144,
1749130432.5920706,1450.0,1450.0,1450.0,1450.0,
1749130432.5959618,1150.4059,939.1412,1047.827,940.7343,
1749130432.5998528,138.51248,0.0,50.80266,0.0,
1749130432.6037440,0.0,63.901604,0.0,67.441864,
1749130432.6076350,803.4609,1072.1663,936.5745,1084.1146,
1749130432.6115263,1450.0,1450.0,1450.0,1450.0,
1749130432.6154172,1219.1754,1098.5411,1111.2861,1054.5535,
1749130432.6193085,207.10492,84.34658,105.4996,47.88195,
1749130432.6231997,0.0,0.0,0.0,0.0,
1749130432.6270907,659.99207,913.82837,810.2759,952.3286,
1749130432.6309819,1450.0,1450.0,1450.0,1450.0,
1749130432.6348729,1373.973,1200.5005,1264.9331,1194.305,
1749130432.6387641,388.98553,184.27028,262.86395,175.06561,
1749130432.6426554,0.0,0.0,0.0,0.0,
1749130432.6465464,514.9301,779.7412,652.3805,804.877,
1749130432.6504376,1450.0,1450.0,1450.0,1450.0,
1749130432.6543286,1450.0,1299.3622,1405.3928,1313.4347,
1749130432.6582198,528.6486,294.63773,442.3549,308.62173,
1749130432.6621110,0.0,0.0,0.0,0.0,
1749130432.6660020,375.7981,649.1058,505.63693,670.96686,
1749130432.6698933,1364.7683,1450.0,1450.0,1450.0,
1749130432.6737843,1450.0,1403.5342,1450.0,1405.8353,
1749130432.6776755,672.6485,440.40775,538.73834,443.41696,
1749130432.6815667,0.0,0.0,0.0,0.0,
1749130432.6854577,261.53635,508.46915,376.50613,523.51526,
1749130432.6893489,1270.7745,1442.2999,1362.3787,1450.0,
1749130432.6932399,1450.0,1450.0,1450.0,1450.0,
1749130432.6971312,824.70245,605.2951,687.9601,589.541,
1749130432.7010221,0.0,0.0,0.0,0.0,
1749130432.7049134,125.502045,357.9198,248.08337,381.99353,
1749130432.7088046,1136.3334,1346.2705,1255.64,1363.8833,
1749130432.7126956,1450.0,1450.0,1450.0,1450.0,
1749130432.7165868,961.7988,754.7824,826.9151,738.3202,
1749130432.7204778,0.0,0.0,0.0,0.0,
1749130432.7243690,19.825428,226.93036,121.96179,242.50748,
1749130432.7282603,1003.92786,1245.3733,1125.7126,1258.0297,
1749130432.7321513,1450.0,1450.0,1450.0,1450.0,
1749130432.7360425,1097.5676,876.8327,985.3415,879.5764,
1749130432.7399335,89.037415,0.0,3.540255,0.0,
1749130432.7438247,0.0,117.18244,20.002441,124.35146,
1749130432.7477160,877.5408,1135.2714,1008.08765,1148.1047,
1749130432.7516069,1450.0,1450.0,1450.0,1450.0,
1749130432.7554982,1219.7949,1022.5142,1100.3998,1016.1417,
1749130432.7593892,205.42331,32.30483,111.518036,21.418543,
1749130432.7632804,0.0,0.0,0.0,0.0,
1749130432.7671714,733.5409,958.17004,798.9471,980.38513,
1749130432.7710626,1450.0,1450.0,1450.0,1450.0,
1749130432.7749538,1334.4106,1158.9025,1234.3984,1148.1932,
1749130432.7788448,339.59897,137.71593,215.69005,123.64341,
1749130432.7827361,0.0,0.0,0.0,0.0,
1749130432.7866271,574.93744,852.0509,729.5581,874.0005,
1749130432.7905183,1450.0,1450.0,1450.0,1450.0,
1749130432.7944095,1431.9447,1251.4802,1381.5846,1269.3585,
1749130432.7983005,472.8011,242.8615,412.61673,256.84552,
1749130432.8021917,0.0,0.0,0.0,0.0,
1749130432.8060827,431.02606,705.0418,572.5478,720.53046,
